node_u,node_v,label
34978111800,54998634900,1
57614101900,6508085010,1
57203860123,6504284862,1
56613137000,57218527208,1
6506641033,6603110227,1
56489989200,7102474754,1
12807248900,57221949854,1
55418858500,57218260692,1
57219671587,57550030800,1
57222634123,57310887700,1
55940858000,56308309200,1
57200603691,57204572813,1
57212061327,6602680085,1
57201250923,7003438159,1
55989994000,7801532760,1
35997230900,7202219958,1
57193079613,7801614854,1
34978111800,7202551071,1
57215814237,57221949854,1
57034025700,6603772028,1
13008420400,55646317900,1
35975558700,57214601141,1
16243020100,57222024477,1
54789187900,6603835270,1
57728837000,8146513400,1
57212420665,6602713722,1
35851415800,57195946682,1
37025944200,57118274600,1
6602487131,7007037837,1
12807248900,8617799200,1
57204017182,57204017418,1
57197756333,7006200042,1
56708122100,57211215663,1
36861450500,57215150045,1
55667307600,7004508608,1
14021049800,57211469086,1
57214861366,7101828726,1
24166599500,6504651173,1
7006505400,7102231043,1
57210960198,57221369272,1
57211057969,7005401841,1
57190799130,7103043561,1
57211927845,7004481112,1
55932949800,57191854299,1
57215695696,6507716063,1
56844997500,7005468526,1
57195102037,7003473187,1
57195065455,57214192566,1
56954535800,7004426962,1
56236071200,7003322687,1
22938031400,27967551900,1
57211426825,57211427050,1
57201464415,57206366893,1
54890719200,57117323700,1
57189584266,7006065236,1
57215491924,6601978164,1
24435910800,36868308600,1
55640145100,57192073087,1
37052613300,41961752000,1
57201474993,7004447092,1
57190686529,57192685584,1
57315582700,7102231043,1
55410054500,7004663022,1
7004441231,7005119089,1
56603977800,57741497200,1
14824679900,57214190714,1
35895494700,55481403500,1
57201250923,57203931279,1
55418858500,56927703600,1
57201884329,57205696181,1
57189578538,57207458121,1
55172863100,57213172991,1
59944389400,6506214929,1
57160341000,57222401768,1
55189438200,57735286700,1
7102802523,7102957757,1
35615066800,6701335257,1
57225881000,9841204400,1
56185997600,57208393419,1
14522699800,16199397400,1
55640145100,57190169567,1
36462533600,55209865200,1
37091702000,6603249112,1
23486135800,57204427688,1
32668058700,7003450280,1
57190126621,7007053749,1
56890903400,7103061271,1
56271600500,6507993283,1
35179056300,8616406100,1
55410054500,7003790688,1
57201734615,57208663490,1
6506420388,7003702845,1
57188982321,57201703959,1
35615066800,57258624100,1
57837726300,7004405540,1
55918156500,7005637352,1
36084007800,6506649400,1
57209641808,6507198930,1
57194647407,57203924074,1
11241685400,12809579800,1
57225217157,6603007070,1
57190126621,57213660851,1
35797987200,57195065451,1
56123715400,56693891900,1
55851403100,7003952459,1
15849625600,6507638077,1
56195416200,57200546142,1
57219108089,57223190210,1
57211601402,57217472308,1
6507157339,7004558741,1
56825146000,7101893707,1
57191362976,7005381764,1
52663129000,7004835587,1
24073240300,55541202300,1
55039209500,57202129227,1
57218194363,57218195605,1
56414901900,57207455831,1
57210706661,57210707090,1
55371363900,8292047300,1
57195558385,57202707010,1
52663129000,7003305314,1
57191258731,6508085010,1
57204017182,6506670264,1
57211448989,57893790700,1
55113709300,57200727733,1
57190799130,57212951193,1
57206263089,59944389400,1
57198357708,57674559000,1
57219955546,7004835587,1
36802392200,37011530500,1
56948379200,6602663937,1
57194798214,6602227807,1
55410054500,56656367600,1
57218573553,6602227807,1
56689232700,7006253775,1
57196236454,7003478797,1
57193647460,57887572500,1
21933704500,56732423100,1
57204427688,57205263489,1
57193268552,9037312600,1
57219092528,6507578882,1
14060455600,56539286900,1
12786182200,6701424197,1
56080252800,57219955546,1
56790073300,6602844477,1
56505366300,7006200042,1
56371151800,57218434377,1
57215075474,7003959774,1
57202689961,7003473187,1
12783094300,7003952459,1
55410054500,6603785139,1
57191445065,57193268552,1
53264886900,57194539161,1
56418579500,57212705551,1
57224075170,7201854991,1
15836326300,36245952100,1
56175638900,6604037091,1
6506160194,6508385053,1
36143358700,57203355876,1
56780215300,7006940836,1
57195274382,57222125145,1
57200619062,7004120983,1
16203173100,43762251000,1
14123842600,55665456000,1
56607432800,57196021981,1
57192384912,57211349867,1
54789187900,57211427050,1
35415485100,57209750686,1
55471004700,57193931875,1
51665647500,57191198857,1
16243020100,56764612600,1
57211852761,7102633221,1
57215152591,57216881349,1
37013762500,55863857900,1
57198892017,57215583488,1
49061029800,56576063900,1
57212492905,7003467120,1
57207780549,57220509361,1
56201455000,57200376897,1
56747425000,7004143438,1
56927703600,56955704200,1
57216743315,57221445700,1
57216400517,57226680783,1
57812866200,7003699883,1
24278819400,35762732900,1
55601629800,57190069418,1
37111391400,57196194347,1
55536183600,57200504476,1
60100025400,7103053518,1
57212554434,6504443983,1
35555798600,6504443983,1
57195731822,7202369029,1
57217336947,57221759064,1
6602619791,6701484227,1
55833066700,56556565800,1
57199972142,6701608636,1
55552961100,57218127282,1
24469152300,57221417645,1
57214184367,7004185360,1
57191329099,57211405877,1
57193168500,57204017182,1
57191846864,57222542321,1
57201975171,6603936681,1
35510387000,55587917400,1
24479959000,43461584000,1
6508385053,8939026000,1
47361218700,7201677725,1
56928302200,9738985400,1
57208423429,57783980900,1
57190732544,57203949863,1
57195232322,57204858767,1
56890903400,57215135933,1
36652922300,58636377600,1
57202514592,7006035721,1
57218193345,57218195565,1
57215143687,7005645193,1
57189501491,57226744981,1
57155881500,7005091934,1
14219526400,56779692100,1
57200859233,57200860592,1
57201278144,7403252543,1
15754481800,57193210476,1
55916496500,57192938250,1
15047537900,54945032000,1
36978732600,6602856381,1
57201677203,57215493165,1
56041720100,57194507234,1
26634884900,57191906531,1
57201990363,57212428239,1
55679304100,7403252543,1
57198154555,7004835587,1
57191250687,57194705410,1
57211901417,57221684607,1
56962704100,7006434026,1
35997230900,57211056598,1
56708122100,57225024461,1
36665879900,57202587506,1
37110131400,59944389400,1
36704152400,57195420487,1
13612663800,7006196140,1
55814885800,57467343600,1
37666056000,57205143340,1
56625931000,7101893707,1
55255901200,7004724933,1
55700283700,56059152500,1
7007133905,7102633221,1
57200332456,57215147987,1
54383241100,57221931145,1
57219416088,6507716063,1
56527129000,56664043200,1
57197798240,57197801425,1
57195807828,57210174703,1
57189986568,57223318174,1
55542533400,57208165882,1
57216924887,9746797800,1
56151478400,57222076121,1
21933704500,56958400900,1
57203949863,57214189077,1
23981156000,6506645414,1
16402502400,7003732915,1
57196327480,57218192915,1
56257387400,57193877561,1
50960926700,57351582500,1
55388149200,57222397579,1
57203816121,57222043955,1
35095636300,57212675084,1
53866828200,56728521100,1
56257919200,7101828170,1
58340753800,7005619860,1
57195439134,57223241922,1
57195229698,9037312600,1
57188714069,57211469086,1
35568764200,6603217119,1
23972525300,57189659579,1
6602978778,7004826368,1
10143354000,57220064244,1
35453890900,57209087382,1
55203915600,57211231697,1
24172674100,57222984834,1
7003572956,9273383800,1
35095506200,57194868042,1
35555798600,7004573622,1
57205515495,8313580700,1
55895265500,56116780700,1
55182867000,57223037046,1
23072832700,25630164400,1
58782951900,7006614631,1
24437971100,57207883215,1
54783056700,7003572956,1
26634884900,57208623046,1
55347531400,57189221940,1
54791960600,55358891700,1
57219706579,7004087255,1
14060455600,23003258800,1
57201504995,57214189077,1
57190169567,8985745300,1
56845192300,57191410688,1
16553665300,7004030554,1
16025957000,7801358604,1
56380525500,57202080987,1
7102231043,7203007412,1
54413111200,7003811166,1
57217346265,57234377700,1
37018663100,56305667900,1
52663129000,7103040365,1
35316303500,35460884400,1
55865568271,7004325688,1
57189267051,57206665886,1
14018322900,7006139983,1
15926246800,57204198476,1
57219841927,6602076702,1
14032837800,7006139983,1
55523859600,55914857200,1
57218399556,8938922300,1
56376735700,7102205549,1
55620172900,57203233646,1
57207458647,57211287922,1
36970630800,57477350800,1
11739296200,55882063100,1
56462886200,8353821500,1
6602633095,7102312930,1
55770895400,57191365913,1
57194647407,57209860294,1
35350379700,60135003000,1
57218194363,7006331382,1
14052714800,57117967000,1
35997230900,6506420388,1
57209860294,57338424600,1
56999684500,57189220102,1
21934592300,57197756333,1
24779987100,25121531900,1
56124213600,57195309972,1
57204178529,6508254295,1
57191611102,57204017418,1
57216132287,6603271904,1
36706127300,55133761700,1
57201722633,57201731908,1
15836326300,55581041300,1
57208898617,8382434800,1
57218595550,7003959774,1
57194869340,57219169179,1
55535491100,7102633221,1
57118274600,6506048716,1
55929968300,56973349700,1
56903779800,57203816121,1
57209661009,7003557544,1
55087222300,57193629087,1
57193493655,7005592130,1
35585451000,6602834144,1
14123842600,56084970400,1
57195987896,57199404829,1
56195416200,57214178695,1
26634884900,57203949863,1
57201026134,57218192915,1
36057286100,46661608200,1
52264226300,55479849400,1
57200303669,57216419648,1
56491360900,6701484227,1
55606603600,57331084500,1
57087112000,6506320574,1
57214180581,6701632574,1
57188643984,7003467120,1
16643616700,57213707703,1
57212218856,6603079011,1
56890903400,57209449573,1
55361992300,57196117932,1
57200759527,6506602604,1
56367444600,57212697795,1
57216848864,7201498609,1
50162860100,57218849088,1
57296220700,57296576200,1
24339158000,56380525500,1
57201985653,57203191886,1
57638569100,57729458200,1
56075745900,57188415100,1
55403844500,7004481112,1
57185295400,57191259498,1
34874490300,7005082971,1
55781722000,7101828170,1
57221949854,7004835587,1
57218195605,8554385000,1
6506006903,7004481112,1
56954535800,7005231695,1
15765091600,7003895942,1
55644034300,57196023105,1
22035903600,6506130489,1
55022701000,57214890660,1
55746970100,57558221300,1
57209638038,6602971364,1
15045722200,15518960000,1
57190686529,57193579889,1
16229748800,54881321300,1
35317341600,7101626401,1
57202072541,57226357862,1
56819286200,6701922481,1
11439250900,58778624800,1
54079371100,56145502500,1
58582140500,6602619791,1
37077016100,7003450280,1
54417901000,7102474754,1
16643616700,56845874500,1
57194517764,7005330448,1
57147237500,57204052801,1
58711707300,7004239568,1
57210960198,59808396600,1
43762251000,56990733700,1
55933323300,57215579465,1
22938031400,56607432800,1
56901271600,7004546814,1
45161224700,57208412329,1
57215695696,6602404361,1
56911753200,57188728709,1
55507423800,57222172230,1
55879558900,7202074304,1
16243020100,57200644240,1
57196146647,57215102752,1
7004508608,7005586609,1
12782630800,6603810686,1
57204883159,57214861771,1
15922168100,57224831324,1
57218194340,6504280283,1
54413111200,6701380843,1
57201112275,6602404361,1
57190686529,57846301200,1
55986627700,57188714069,1
23013587700,57224156534,1
55882063100,57215683127,1
57215152591,6506610707,1
35419894800,57195442657,1
16643616700,50960926700,1
16203173100,36923965900,1
57217216201,6701608636,1
57211852761,7103040365,1
57865339700,7402213724,1
6505881924,6602633095,1
57218686403,57221341400,1
14823069800,57188697738,1
57191854299,7004835587,1
15827156300,55017479800,1
55986606800,57219884947,1
26221591900,57247124600,1
57201884329,7006177272,1
57200425175,57482520200,1
37063709100,7006505400,1
24381811800,55230018700,1
55942071800,57214556569,1
35322830900,55771551500,1
18436000300,57214182134,1
14054493300,8972484200,1
57196146647,57203974537,1
57194735402,7003473187,1
57201250923,57203894446,1
55636870000,57188766397,1
35425219100,55070036100,1
57191440019,57218610871,1
56373507100,57216826033,1
58282114600,58749461200,1
57194191719,57216798630,1
15844865900,6506736837,1
35741441600,57191407988,1
56689207300,57193087551,1
6701670128,7005637352,1
57194021664,57886360900,1
15073894300,57203181593,1
57218192507,57218195605,1
58094003400,7006686754,1
56414901900,57207449471,1
57195067107,7103053518,1
36503793400,57200377026,1
54998020900,57202263698,1
57197499872,57203416958,1
57202887572,57566640800,1
14831722300,57194213497,1
57211523239,57220642249,1
6506694707,7103061271,1
57212705551,6601969069,1
26538927600,57201734615,1
16402502400,57201802678,1
57482201100,6602808786,1
55746970100,57202027485,1
35338069100,57194029067,1
14831676900,57204586575,1
16634614100,37099155100,1
14059609600,57209661857,1
58037639700,7202369003,1
57191961791,57740708200,1
57189267051,57210926756,1
57194104468,57201504995,1
57201985653,6701424197,1
56079359200,57197269844,1
36442085600,57118274600,1
56537108900,57191903903,1
22936288700,57201861727,1
24377391500,56025884600,1
35378828900,56921446800,1
57216419607,57220996918,1
23072832700,57195935522,1
13605127900,23490079100,1
38661114200,57200619062,1
12785708100,55661019500,1
24491486300,56693891900,1
16426043400,37123859400,1
10143354000,6602404361,1
56530383700,8840081100,1
57218761267,7202219958,1
35615066800,7801424387,1
35337121100,7101828170,1
25031122000,57418950700,1
57201990834,7203007412,1
56513768800,57195671153,1
57207764447,57220645082,1
57209882568,57230877100,1
56239297000,7003699883,1
57189440797,57197510614,1
56606104800,56781086400,1
55357477800,57195424045,1
57203355876,8554385000,1
54913625700,7102231043,1
24174298100,57207305344,1
57220190496,7003379409,1
55572848300,7101666751,1
25621529400,57221949854,1
57192073087,7003305314,1
36871528400,6506694707,1
57200728822,57202776363,1
57193163824,57201652562,1
57209507576,6505758008,1
57190660749,57193427408,1
56910252000,57201153334,1
35497272700,57193210476,1
57217214525,6603356349,1
50861948800,57202833589,1
57218192507,6506776579,1
7003732915,7202140793,1
55323998800,57190572638,1
25822049200,7004835587,1
57215102728,57221606534,1
57203949863,57209721892,1
57199645286,6603311220,1
55332159900,6506892530,1
57413715900,7102633221,1
57193161850,7004751343,1
56462886200,57234377700,1
57201084031,57214192991,1
10939275100,57115428900,1
54892907100,57211927845,1
7005281685,8382434800,1
55644034300,57188643984,1
12141305200,57209746692,1
56605966900,8534471900,1
35758609900,57219422226,1
22938031400,8630861900,1
36952258700,6701542482,1
24824188400,57207766930,1
56542795100,6701801409,1
46161079100,59158332000,1
57195549409,7004405540,1
54383232900,6506776579,1
37118135700,56576063900,1
14030472900,53463361500,1
56161056700,57221684473,1
14060455600,16318838800,1
16053243500,6603269083,1
56328460200,57197754933,1
57021797000,7102969029,1
57192073087,57205307761,1
35425219100,55614676600,1
57195760105,57214178872,1
13607606600,6701922481,1
57189099690,57221322669,1
55665656200,57226803668,1
57208147782,57217390643,1
57200757737,57222000582,1
56715896100,57209294585,1
57205739069,7003572956,1
56671395200,57195062603,1
7102743604,8275704100,1
57211056598,7005401841,1
57214192991,57221949854,1
57210998630,7004405540,1
25636959900,6602828632,1
57214185812,6602589883,1
23486135800,57214191677,1
37562228500,7004481112,1
36975879700,57209532118,1
54383241100,57197708155,1
56958400900,56966260500,1
56825146000,57296575500,1
57104208800,57218105207,1
57191344544,7202369029,1
56732423100,57193076284,1
57201668565,57208034389,1
57216909327,7801406059,1
36652922300,55907009500,1
34768087000,57218265161,1
57189213896,57218493522,1
57216908182,7801406059,1
28067543600,57195060271,1
57212552316,57222401768,1
57219674433,7102098015,1
15136671100,36873751100,1
35378828900,57191991115,1
55513019800,56027000000,1
56104379700,6603353014,1
56019914100,6507310582,1
57201734615,60100025400,1
54398879700,55679310300,1
15021715600,55937582600,1
57212272884,7003942962,1
56789638500,57571322500,1
56074017300,7004751343,1
57207623125,7003731076,1
26635822900,57205583730,1
44761100500,57192938250,1
10539970600,6506576334,1
15136671100,57190213554,1
55750106200,57190751938,1
55581041300,6603156028,1
57196707430,57270614000,1
57188724612,7005330448,1
57226124228,7202074304,1
24172674100,36489087800,1
56479115000,57195457711,1
55679310300,6701777193,1
55334528900,56151754500,1
57201407965,57201990363,1
57214849973,57218681957,1
57189659579,6602138253,1
26025948800,57207827862,1
56688575600,57203722976,1
22934833900,35555798600,1
57205195001,57209721892,1
57207458647,59159117500,1
24779987100,36573296000,1
57204542974,57218761267,1
24491486300,56625783900,1
57202255018,7006200042,1
6507516780,7003942962,1
55930258000,59944389400,1
55418858500,56333325300,1
55704795900,56193073000,1
36192495600,7004061355,1
35334974300,6603156028,1
57195593253,57220554391,1
38662141300,57216776259,1
55424695500,56990733700,1
57023536800,57202072541,1
55878047800,6602277744,1
57215683127,6603165760,1
57217661773,57222990908,1
55403844500,57225141700,1
7003450280,7003810795,1
13406948400,7003723827,1
12807827200,57223231179,1
55882063100,57203949863,1
57195442657,6508228018,1
57217278003,7004376921,1
26642336600,55915590900,1
56780244700,6701547321,1
16199397400,57216826033,1
16243020100,57217661773,1
57195574437,57196084513,1
57215135933,58175870700,1
57073644400,57199309168,1
56530788800,57204553792,1
15047537900,7202075544,1
57205760368,7003942962,1
26031890200,6603839720,1
36801262700,7102231043,1
56790073300,7006466498,1
39862790000,7101835141,1
57201301532,6701448651,1
57194735402,57214440843,1
14056688500,55242228300,1
55363925500,9279099800,1
57204580421,57323175600,1
17342671000,7201677725,1
36991101500,57614238500,1
16402502400,57214798137,1
35497928300,58165093600,1
35548015700,57203028938,1
57188667367,7006331382,1
56626106100,57219674432,1
57208393419,7004751343,1
57208056106,57208281260,1
55007549700,6602127645,1
56378542800,57192985424,1
56211154400,56451087100,1
56825146000,57201464361,1
36562239400,57214862204,1
57205696181,57211427050,1
55410054500,7101835153,1
6602711642,7004357973,1
6602436600,7005372641,1
60106470500,8298677400,1
56893098600,7004355226,1
57221398814,7003450280,1
27867659700,57215281063,1
25621529400,56331374700,1
57188643984,57221552670,1
57203949863,6602277744,1
57330321700,57413255500,1
24073240300,57214227643,1
14037194400,57008663500,1
37033733600,57217126196,1
55485847600,6507796594,1
57205760368,57222990908,1
16243020100,57351933900,1
57203747851,57214188493,1
26021760100,57170689800,1
57212460388,6603839720,1
35546900100,7005355323,1
55070036100,7007102944,1
55986627700,7005637352,1
57296575500,57297110800,1
57200203568,57937876100,1
35745132700,7801650202,1
57217121483,6504123736,1
6701916486,7402631347,1
57211337705,7004481112,1
55542533400,57194769305,1
6504284862,6701848441,1
57211061716,6603772028,1
57208403478,57212148400,1
55607369800,57683694700,1
57201057880,58370749100,1
42761833500,57202054317,1
57218852842,57218854552,1
57196023105,7404277487,1
6603717726,7003942962,1
57207939956,57211160801,1
50261661200,7003811166,1
55172863100,7003699883,1
57418950700,6602844477,1
53866828200,57194507234,1
54383232900,57221393685,1
25621529400,7003959774,1
57195278111,57209314233,1
57194163562,7004663022,1
56677243600,57216539523,1
35549305800,57203257068,1
55574403700,57222509786,1
54880573100,57221520155,1
24167716600,56541553400,1
57215107838,8962997000,1
57127886100,6506534335,1
55750277800,56417497000,1
16053243500,57191854299,1
55846257200,57195677316,1
55639203800,56276475800,1
57207766930,57211156194,1
57221949854,9746797800,1
12807827200,56066528600,1
57189222869,57194049511,1
36810373800,7101828726,1
55618665400,57191895726,1
56767436100,57016539100,1
57214538182,57315502900,1
49862080100,57205120373,1
36573296000,57195560550,1
55665656200,8340039100,1
25031122000,57218192507,1
57204542974,57204671752,1
57217133930,7004941263,1
55868704200,57190970262,1
56253057200,58175870700,1
57219955546,7102743604,1
16202211100,55182867000,1
26634884900,57208794505,1
57224648718,58288472900,1
55252005600,57201396424,1
57202938171,6506937354,1
57200641844,7004724933,1
54791045400,55761353700,1
35449361400,57218193751,1
56003074900,6602277744,1
57191344418,6603967186,1
15056983100,56115462100,1
35894571100,57190766886,1
57196023105,57213873391,1
12141305200,6602825456,1
57214190875,57221769089,1
36612500400,57214190323,1
56131381100,57208819121,1
10143354000,55172863100,1
55885881500,57213824596,1
26321347400,55226552800,1
56768102100,57219972999,1
57201464415,57212705551,1
57195442657,57222076121,1
6504651173,7103040365,1
57221949854,8424235900,1
57200984590,7006940836,1
57211071832,57970371700,1
55550695600,57214244618,1
12242010500,31667532100,1
7003404516,7004239568,1
56954535800,56971526400,1
57203814878,6603156028,1
55587974700,57216457753,1
12785708100,57221997539,1
55578807642,6701916486,1
24831735200,6507638077,1
57205696181,6602277744,1
57202939950,57209537948,1
57194029067,57203784627,1
57201580887,6603328586,1
15137647600,25121531900,1
54583188600,7202219958,1
57283440400,7006035721,1
55963960000,57117323700,1
35547105800,36899832000,1
55530682500,57218135478,1
13408242300,36340568700,1
26967874700,27467963800,1
22934833900,56231177500,1
57209314505,7202369029,1
57193825552,59158527300,1
57203028938,57204929759,1
56513768800,57203233646,1
14054021400,6603772028,1
6504651173,6507616033,1
57204534992,57210638469,1
6508089504,7003575763,1
55560606300,57210174849,1
57195760105,57221949854,1
57202330234,57210987876,1
55344487200,8585695400,1
55466744300,56512220700,1
57039798100,6701542482,1
35317341600,7004724933,1
57190849611,6603089460,1
35555798600,6602978778,1
36617961200,57201858683,1
57117690500,57222641576,1
6507357025,6508289866,1
56747425000,57201389246,1
55616396400,57219955546,1
36598939000,57209721892,1
16416659200,35071113300,1
36143358700,8948536400,1
15836326300,23991894900,1
55746970100,55846257200,1
53463361500,57217860895,1
35997230900,56133490300,1
55597926500,57117690500,1
55344487200,57217217541,1
36881021500,7801532760,1
56646348800,57194033798,1
7003702845,7004239568,1
16202633100,6602633095,1
55946024800,57223848036,1
21934592300,57201345951,1
54392384900,7201677725,1
56017979500,57202057353,1
55886033100,7004401732,1
55581041300,55617337800,1
55788564000,57221866958,1
57201990363,57209571682,1
57200755425,57218194363,1
56986760700,57192963392,1
36802392200,57192892615,1
56080452600,6603388713,1
57205760368,6602277744,1
57199505943,6507063353,1
44161246300,56371219500,1
57214188556,57214189407,1
57213840834,57219416088,1
25636359300,57209449016,1
34874490300,57197190962,1
56016071500,57205287889,1
56694162200,57204858767,1
24469152300,57218214540,1
35386603800,7102671215,1
22934036700,57191903903,1
57215281565,7004578182,1
57211056598,6603790113,1
57208927123,6701501754,1
21233394500,7801532760,1
41961752000,55583329900,1
55976136700,57204038909,1
57214183665,59313752200,1
57216367360,6508015390,1
57191329099,8299640100,1
56262841300,57117690500,1
6602856381,8212453900,1
56124477400,57216619736,1
55249712800,57195256137,1
7103061271,8617799200,1
57194184312,57203822804,1
57201734615,57205368996,1
35588325000,57200661409,1
24330030100,57205143340,1
12042047500,35338069100,1
56817715000,57216938503,1
56650773000,57199839295,1
57218687063,7102879500,1
56708122100,7006200042,1
57224183328,6701602182,1
59158179600,6602602840,1
56819980000,57189507284,1
50162339500,55220196200,1
54386526400,55989994000,1
57193647460,7801532760,1
47961447600,57211426825,1
35476648500,57200644240,1
57214178872,57219982774,1
24779987100,8630861900,1
54583143500,55471004700,1
37561944900,6601976136,1
35326255200,57214192525,1
16028772900,50760945800,1
54383232900,7103040365,1
54950226200,7801532760,1
57223595085,6506893389,1
57201683846,57212705551,1
7801624906,8418436300,1
57190013276,57201190300,1
14018322900,56719561000,1
57190660749,57205102882,1
18436000300,57219169179,1
55207034500,57193343345,1
56790133000,7402838973,1
57209929651,57451854100,1
57200755425,6701390755,1
57194041971,8585695400,1
23094594000,27967551900,1
56677243600,57712744300,1
55788981600,57191403346,1
56430927200,7103040365,1
57192679655,6506541996,1
57205594335,57211160801,1
35378828900,55557530000,1
24437971100,36902842200,1
23101552500,57208033946,1
36084294000,57203457812,1
36873751100,57200730023,1
57200376897,57225773882,1
57199673260,57214940995,1
27967551900,57190169567,1
57191956654,6603156028,1
36492568500,52563804900,1
57201884329,57202887572,1
7202143283,7402214018,1
55819425300,57557282400,1
53463361500,55362857300,1
36095740700,37096845900,1
57200378728,57204177993,1
12782630800,6602643141,1
23493442400,35997230900,1
55915537200,57203454123,1
57202961712,7410400145,1
11239484000,57211057969,1
48161853500,57210888538,1
57195307508,7003942962,1
57200113310,57218876692,1
27467682900,8342748400,1
55604213100,6602227729,1
57192200403,57205120607,1
36973301500,7202183609,1
56784297000,7005778076,1
22938031400,57201458555,1
57219187761,57416183200,1
57201185210,7003731076,1
57191899205,7003450280,1
57117690500,7004650022,1
15067932200,57211404233,1
10143354000,55347531400,1
57190169567,57211482914,1
55226552800,9278040100,1
57208423429,8585119800,1
35782421700,56845192300,1
14219526400,16743542100,1
14056688500,57202012217,1
11041471000,36868308600,1
57196019663,57217858843,1
14422612800,36651681100,1
10143354000,57218686403,1
55600080400,7006177272,1
55413928100,6602877928,1
44361299900,55597926500,1
56993156800,7006536875,1
57215187039,57219169179,1
27967551900,6506776579,1
55312463700,6701848441,1
57213597508,57214879572,1
6603388713,7004941263,1
24504319000,56857250500,1
57197773630,57218192915,1
55620172900,7003438159,1
23026082700,57194387948,1
10142248500,7102759919,1
57215066418,6602349237,1
57203746746,57205354812,1
57201548063,7005981970,1
57208224279,7004297662,1
40161025300,58582140500,1
36763791600,56819111900,1
55546002700,55932574500,1
36151189100,57200426447,1
57218618377,7102231043,1
57218679602,57218681957,1
15754481800,6701542182,1
55212615700,6507796594,1
57217661773,6506776579,1
57206658992,6603155299,1
57191403346,6603790113,1
15047537900,57196084513,1
54398879700,55976667800,1
57217864647,7006612363,1
56012624400,57214191677,1
57217634280,7004481112,1
35796101600,57203634349,1
56533331100,57215986944,1
52364875700,57201442115,1
35721785100,57192275447,1
57266335300,60100025400,1
35101283100,7006788459,1
55882063100,57209721892,1
35478909000,35758609900,1
35556063400,7003959774,1
16203173100,35786735700,1
52663129000,57211056598,1
57039198100,6603064685,1
37037191100,56507330400,1
55846257200,57207732171,1
56414241800,57201912872,1
56122157300,57190798075,1
16634614100,55846257200,1
57207449324,57207458647,1
56116845300,56768831300,1
57201458555,57201990834,1
16639084100,55110225800,1
37118135700,56527129000,1
57211292618,57211298407,1
56545026700,57210174703,1
55189438200,57195256137,1
57196021981,57211251094,1
56992748100,57208819121,1
55664319500,57221908100,1
36627561600,56584408200,1
56848256800,57195062603,1
55914857200,57205515495,1
7102812576,7103355280,1
56441147000,57777372300,1
12801111200,6701848441,1
55242228300,57211056598,1
57194418540,57209314505,1
12785708100,55332427600,1
14032837800,56990733700,1
35453890900,57651472900,1
53263670000,7103053518,1
56430927200,59436164000,1
57194200924,6504443983,1
57190849611,6602978778,1
57218595835,6602404361,1
16243020100,55746970100,1
24779987100,57428307800,1
26634884900,58140925900,1
55091061100,57188971733,1
58307618500,6602227807,1
54382485600,7005936077,1
55355036100,7004724933,1
58532096700,6602619791,1
26634884900,56046126600,1
35475009900,55371363900,1
6603356349,7007018624,1
57204507199,8343086500,1
24758131700,57193681931,1
55640145100,55644034300,1
57200206882,7101828170,1
57194868042,6506214929,1
37048606300,57214191892,1
24381651100,56605875600,1
24344225800,57209252159,1
57218195605,6507638077,1
55946024800,6507516780,1
35510536300,57205305981,1
57202349525,57223261084,1
57195062603,7003435386,1
56694162200,57195232322,1
55589269800,6508289866,1
56194536400,57215143687,1
55471327500,7003980008,1
36462533600,56124477400,1
38661114200,57223344567,1
16202211100,7103053518,1
16203173100,35093933200,1
56162804900,56593551000,1
57195592867,57202379800,1
35301767300,56890903400,1
57212197546,7102354941,1
57221949854,57351933900,1
14037194400,6603271904,1
57209314505,57213597508,1
23486135800,58101037600,1
35095506200,43260935500,1
55620172900,55927598000,1
35419894800,7005645193,1
57195065451,57201734615,1
57220064244,58253682400,1
16416659200,55578807642,1
11241685400,55618669100,1
58826703900,7006827604,1
57188759143,7202140793,1
57215683127,7003450280,1
54998020900,57196404150,1
57206938059,57206938115,1
57205287889,57284778900,1
16836131500,57197768182,1
55530682500,57188415100,1
56241060700,7003473187,1
16232535600,57205624942,1
16243020100,55933323300,1
26023085000,6602257132,1
6603267575,7003488906,1
7003379409,7006012333,1
55189438200,7006412165,1
26635523700,56378542800,1
7005323635,7202142674,1
57074001000,58081982900,1
57208026750,57220640044,1
26022392400,56947560600,1
57225764016,6506329109,1
28367982900,56779692100,1
22938031400,57213873391,1
57205677091,57224158112,1
57986628800,7801532760,1
49963207400,7003980008,1
57216881349,7005381764,1
15766181700,57204063924,1
55180668900,55981667500,1
56489989200,57212443709,1
18437640800,57224588100,1
56605875600,7102812576,1
56537108900,56779692100,1
57194876074,57204241954,1
14219526400,58833399200,1
25031122000,57210960198,1
57217546552,8313580700,1
57336713600,57343120900,1
55479849400,57193114096,1
57208427094,57223180447,1
57194049511,57201344847,1
53879388500,55623402000,1
14025574900,16243020100,1
55446662500,57209449016,1
16039416600,57194650805,1
15067932200,26025948800,1
24075557300,55769165700,1
36970630800,58934071000,1
55270260700,56432590300,1
55597926500,57221369272,1
35568595300,42761099900,1
56526846400,57108771800,1
25822049200,56085612400,1
56076362200,57212462893,1
36615328700,6602506368,1
23072832700,57194592301,1
56389402100,57206787157,1
55421047900,57189326030,1
55091061100,56487308200,1
6507796594,9279099800,1
57203687928,57214188493,1
24073240300,26654826000,1
